transaction_id,customer_id,transaction_timestamp,product_category,total_amount,payment_method,country,is_returned
1335,1946,2023-03-10,Toys,358.47,PayPal,USA,0
1336,1573,2023-12-15,Books,13.33,Credit Card,UK,0
1337,1440,2023-11-16,Home,384.29,PayPal,India,0
1338,1193,2023-02-18,Electronics,261.9,Bank Transfer,France,0
1339,1846,2023-03-15,Toys,391.89,Credit Card,USA,0
1340,1714,2023-07-11,Books,266.02,Bank Transfer,USA,1
1341,1391,2023-09-18,Home,324.1,PayPal,UK,0
1342,1025,2023-12-22,Toys,395.3,Credit Card,USA,0
1343,1434,2023-03-11,Clothing,208.5,PayPal,Germany,0
1344,1172,2023-03-31,Toys,11.33,Credit Card,India,0
1345,1299,2023-09-17,Electronics,426.47,Bank Transfer,USA,0
1346,1644,2023-05-06,Toys,196.64,PayPal,USA,0
1347,1325,2023-08-19,Home,253.06,PayPal,UK,0
1348,1409,2023-10-22,Home,13.81,Credit Card,Germany,0
1349,1117,2023-05-09,Toys,251.13,Credit Card,USA,0
1350,1835,2023-10-07,Home,493.38,PayPal,India,0
1351,1786,2023-11-09,Clothing,146.35,Credit Card,India,1
1352,1723,2023-04-10,Toys,203.75,PayPal,USA,1
1353,1224,2023-11-22,Clothing,346.72,Credit Card,Germany,0
1354,1531,2023-10-24,Clothing,409.25,Bank Transfer,India,0
1355,1112,2023-07-01,Books,214.52,Credit Card,India,0
1356,1139,2023-06-23,Toys,161.74,Bank Transfer,Germany,0
1357,1558,2023-11-12,Home,469.53,Credit Card,Germany,1
1358,1000,2023-12-30,Clothing,341.8,Credit Card,USA,0
1359,1089,2023-07-07,Books,68.32,PayPal,France,0
1360,1653,2023-02-26,Toys,43.77,Credit Card,UK,1
1361,1319,2023-01-31,Toys,246.94,Credit Card,France,0
1362,1549,2023-03-25,Electronics,117.84,Bank Transfer,France,0
1363,1804,2023-06-01,Electronics,134.45,Credit Card,India,0
1364,1893,2023-02-05,Clothing,440.07,PayPal,Germany,0
1365,1138,2023-08-01,Electronics,53.89,Bank Transfer,India,0
1366,1510,2023-12-30,Clothing,360.53,PayPal,UK,0
1367,1867,2023-04-16,Home,142.86,PayPal,USA,0
1368,1844,2023-12-08,Clothing,382.56,PayPal,UK,0
1369,1258,2023-08-08,Electronics,363.98,PayPal,India,0
1370,1672,2023-06-12,Home,13.62,Bank Transfer,India,0
1371,1901,2023-08-08,Electronics,259.48,Credit Card,India,0
1372,1689,2023-09-27,Clothing,78.27,PayPal,India,0
1373,1009,2023-04-30,Books,434.45,Bank Transfer,France,0
1374,1260,2023-12-02,Toys,437.08,PayPal,USA,0
1375,1918,2023-07-01,Electronics,214.99,Credit Card,France,0
1376,1649,2023-04-16,Clothing,227.75,Bank Transfer,India,0
1377,1171,2023-08-05,Home,158.61,Bank Transfer,Germany,0
1378,1897,2023-07-24,Electronics,361.14,Credit Card,France,0
1379,1012,2023-03-11,Electronics,185.74,Bank Transfer,India,0
1380,1167,2023-02-13,Toys,141.22,Credit Card,India,0
1381,1641,2023-11-25,Clothing,221.79,Bank Transfer,USA,0
1382,1595,2023-10-28,Books,54.83,Bank Transfer,UK,0
1383,1320,2023-08-16,Home,375.84,Credit Card,France,0
1384,1318,2023-07-03,Clothing,16.17,Credit Card,France,0
1385,1612,2023-04-17,Home,325.8,Bank Transfer,France,0
1386,1328,2023-03-25,Electronics,99.6,Bank Transfer,India,1
1387,1784,2023-12-04,Toys,123.88,Credit Card,USA,0
1388,1776,2023-09-07,Toys,321.46,Credit Card,India,0
1389,1970,2023-12-29,Books,496.54,Bank Transfer,India,0
1390,1910,2023-01-21,Toys,391.08,Bank Transfer,Germany,0
1391,1919,2023-07-15,Electronics,120.66,Bank Transfer,USA,0
1392,1549,2023-06-27,Books,96.25,Credit Card,France,0
1393,1418,2023-01-07,Clothing,434.45,Bank Transfer,UK,0
1394,1605,2023-03-11,Toys,227.65,PayPal,France,0
1395,1094,2023-05-07,Books,77.16,Credit Card,India,0
1396,1816,2023-06-09,Electronics,432.48,Bank Transfer,USA,0
1397,1580,2023-09-05,Home,409.89,Credit Card,USA,0
1398,1317,2023-07-22,Home,492.11,PayPal,USA,0
1399,1955,2023-05-28,Electronics,455.77,Credit Card,Germany,0
1400,1235,2023-05-23,Electronics,427.38,Bank Transfer,France,0
1401,1945,2023-07-18,Home,35.76,PayPal,Germany,0
1402,1333,2023-06-03,Books,61.16,PayPal,UK,0
1403,1884,2023-05-22,Home,288.8,Bank Transfer,India,0
1404,1375,2023-11-09,Electronics,270.42,Bank Transfer,Germany,0
1405,1458,2023-06-14,Toys,234.4,Bank Transfer,Germany,0
1406,1136,2023-11-10,Clothing,204.43,Credit Card,India,0
1407,1929,2023-01-21,Toys,221.29,Credit Card,USA,0
1408,1587,2023-03-23,Toys,288.96,Credit Card,India,0
1409,1994,2023-03-10,Electronics,11.02,Bank Transfer,France,1
1410,1546,2023-05-11,Home,137.75,Bank Transfer,India,0
1411,1512,2023-03-28,Books,263.96,Credit Card,USA,0
1412,1295,2023-08-06,Toys,363.89,PayPal,India,0
1413,1319,2023-11-01,Home,95.34,Credit Card,Germany,0
1414,1917,2023-12-11,Books,277.97,PayPal,UK,0
1415,1571,2023-12-07,Toys,360.09,Bank Transfer,Germany,0
1416,1831,2023-06-10,Books,227.87,Bank Transfer,UK,1
1417,1348,2023-06-27,Home,23.27,Credit Card,India,0
1418,1839,2023-04-27,Clothing,230.14,Credit Card,France,0
1419,1778,2023-07-15,Home,155.26,Bank Transfer,India,0
1420,1872,2023-11-23,Electronics,465.53,Credit Card,USA,0
1421,1228,2023-03-27,Books,71.06,Bank Transfer,India,0
1422,1269,2023-10-16,Clothing,329.71,Bank Transfer,UK,0
1423,1827,2023-03-22,Books,35.83,PayPal,Germany,0
1424,1797,2023-06-01,Books,228.62,Credit Card,France,0
1425,1290,2023-03-02,Toys,281.45,Bank Transfer,India,0
1426,1724,2023-03-02,Electronics,156.0,Credit Card,India,0
1427,1164,2023-12-20,Books,232.99,PayPal,Germany,1
1428,1004,2023-01-28,Home,90.14,PayPal,France,0
1429,1850,2023-02-12,Home,159.02,Credit Card,India,0
1430,1378,2023-06-18,Toys,314.34,Credit Card,India,0
1431,1077,2023-03-27,Electronics,157.88,Bank Transfer,UK,0
1432,1409,2023-06-26,Electronics,450.87,PayPal,UK,0
1433,1573,2023-01-17,Home,317.92,PayPal,USA,0
1434,1131,2023-04-08,Clothing,224.94,PayPal,Germany,0
1435,1600,2023-07-17,Toys,28.99,Credit Card,France,0
1436,1748,2023-04-08,Toys,254.78,Bank Transfer,India,0
1437,1041,2023-03-06,Home,384.74,Credit Card,India,0
1438,1088,2023-11-26,Home,140.12,Credit Card,USA,0
1439,1401,2023-12-07,Clothing,405.32,Credit Card,India,0
1440,1295,2023-01-05,Clothing,133.39,Bank Transfer,Germany,0
1441,1839,2023-01-02,Electronics,413.64,Credit Card,USA,0
1442,1294,2023-01-22,Toys,51.78,PayPal,Germany,0
1443,1615,2023-04-22,Toys,434.43,PayPal,USA,0
1444,1525,2023-02-26,Home,254.6,PayPal,India,0
1445,1799,2023-03-07,Electronics,155.3,Bank Transfer,USA,0
1446,1690,2023-11-26,Toys,139.91,Credit Card,UK,0
1447,1636,2023-04-08,Electronics,221.69,Bank Transfer,France,1
1448,1421,2023-05-24,Electronics,499.53,Credit Card,India,0
1449,1864,2023-05-05,Home,117.96,PayPal,France,1
1450,1022,2023-06-16,Electronics,60.58,Credit Card,India,0
1451,1574,2023-03-27,Clothing,296.67,Credit Card,France,0
1452,1142,2023-03-17,Clothing,249.39,Credit Card,UK,0
1453,1992,2023-12-10,Books,266.86,Bank Transfer,France,0
1454,1664,2023-10-21,Home,336.8,Credit Card,USA,0
1455,1144,2023-02-28,Books,140.9,Credit Card,France,0
1456,1224,2023-05-18,Clothing,456.23,Credit Card,India,1
1457,1502,2023-04-09,Books,223.48,Bank Transfer,Germany,0
1458,1961,2023-07-11,Home,73.25,Bank Transfer,France,0
1459,1973,2023-08-31,Home,373.73,Bank Transfer,France,0
1460,1820,2023-11-15,Electronics,325.12,Credit Card,France,0
1461,1615,2023-02-18,Toys,164.71,PayPal,India,0
1462,1103,2023-02-01,Electronics,314.54,PayPal,France,0
1463,1946,2023-10-04,Home,117.73,PayPal,India,1
1464,1038,2023-01-20,Clothing,227.97,Credit Card,India,0
1465,1946,2023-06-03,Clothing,450.71,PayPal,Germany,0
1466,1197,2023-03-09,Electronics,75.43,PayPal,USA,0
1467,1645,2023-08-02,Home,199.48,PayPal,India,0
1468,1578,2023-05-23,Clothing,412.36,Credit Card,UK,0
1469,1390,2023-08-20,Home,485.05,PayPal,France,0
1470,1178,2023-08-01,Clothing,232.42,PayPal,UK,0
1471,1967,2023-03-20,Home,258.43,Credit Card,France,0
1472,1553,2023-08-02,Books,290.36,Bank Transfer,Germany,0
1473,1447,2023-04-26,Home,466.85,PayPal,India,0
1474,1499,2023-04-02,Home,430.52,Bank Transfer,USA,0
1475,1014,2023-09-27,Electronics,93.59,PayPal,India,0
1476,1622,2023-06-17,Books,224.01,Credit Card,France,0
1477,1668,2023-02-27,Toys,237.36,Bank Transfer,USA,0
1478,1288,2023-10-11,Electronics,396.66,Bank Transfer,India,0
1479,1477,2023-01-26,Toys,305.42,Bank Transfer,USA,0
1480,1230,2023-03-07,Clothing,330.57,Bank Transfer,France,0
1481,1922,2023-09-05,Toys,499.12,PayPal,Germany,1
1482,1419,2023-09-11,Home,46.73,PayPal,Germany,0
1483,1156,2023-02-13,Toys,119.27,Bank Transfer,India,0
1484,1549,2023-04-07,Electronics,209.87,PayPal,UK,0
1485,1440,2023-02-11,Electronics,180.41,Bank Transfer,France,0
1486,1096,2023-08-15,Toys,20.61,Bank Transfer,India,0
1487,1996,2023-09-19,Electronics,54.97,Credit Card,India,0
1488,1410,2023-06-16,Electronics,343.67,Bank Transfer,Germany,0
1489,1950,2023-10-06,Toys,440.87,PayPal,USA,0
1490,1288,2023-03-30,Books,261.97,Bank Transfer,France,0
1491,1253,2023-06-27,Books,274.2,Credit Card,USA,1
1492,1195,2023-07-16,Clothing,135.0,PayPal,France,0
1493,1597,2023-11-03,Electronics,386.26,Credit Card,UK,0
1494,1833,2023-09-24,Toys,378.38,Credit Card,Germany,1
1495,1521,2023-09-25,Electronics,298.3,Bank Transfer,UK,0
1496,1516,2023-03-15,Home,114.21,Credit Card,India,0
1497,1634,2023-01-08,Electronics,57.54,Credit Card,Germany,0
1498,1841,2023-10-24,Electronics,41.48,PayPal,India,0
1499,1864,2023-06-13,Books,300.42,Credit Card,UK,0
1500,1117,2023-03-26,Toys,414.27,Bank Transfer,France,0
1501,1805,2023-03-13,Electronics,430.58,Bank Transfer,India,0
1502,1908,2023-02-24,Books,237.17,Bank Transfer,USA,0
1503,1158,2023-02-16,Clothing,394.29,Credit Card,France,0
1504,1814,2023-08-26,Books,473.97,PayPal,France,0
1505,1227,2023-04-14,Books,144.83,Bank Transfer,UK,0
1506,1876,2023-07-29,Books,205.0,Credit Card,UK,0
1507,1215,2023-02-11,Electronics,466.42,Bank Transfer,Germany,0
1508,1947,2023-11-12,Electronics,175.73,Bank Transfer,Germany,0
1509,1695,2023-09-25,Clothing,457.8,PayPal,USA,0
1510,1014,2023-09-20,Home,490.71,Bank Transfer,France,0
1511,1156,2023-12-02,Home,334.29,PayPal,USA,0
1512,1647,2023-12-31,Home,410.28,Credit Card,USA,0
1513,1260,2023-09-16,Clothing,377.28,Bank Transfer,UK,0
1514,1156,2023-10-10,Home,352.77,Credit Card,USA,0
1515,1046,2023-04-24,Home,160.4,Credit Card,USA,0
1516,1323,2023-12-29,Books,37.98,Credit Card,India,0
1517,1843,2023-02-09,Electronics,178.1,Bank Transfer,Germany,0
1518,1684,2023-08-08,Electronics,336.8,PayPal,Germany,0
1519,1129,2023-05-09,Books,60.24,Bank Transfer,France,0
1520,1410,2023-01-08,Books,15.84,Credit Card,Germany,0
1521,1094,2023-04-11,Books,78.45,PayPal,France,0
1522,1626,2023-06-25,Electronics,360.71,Credit Card,India,0
1523,1754,2023-04-17,Home,486.67,PayPal,Germany,0
1524,1931,2023-04-11,Books,491.7,Bank Transfer,India,0
1525,1291,2023-09-17,Clothing,252.05,PayPal,Germany,0
1526,1793,2023-09-03,Books,435.98,Bank Transfer,Germany,0
1527,1810,2023-10-02,Toys,371.04,Credit Card,India,0
1528,1282,2023-02-01,Books,255.51,PayPal,USA,0
1529,1068,2023-05-17,Electronics,290.65,Credit Card,USA,0
1530,1659,2023-01-12,Books,77.24,PayPal,USA,0
1531,1010,2023-10-29,Toys,469.45,Bank Transfer,USA,0
1532,1253,2023-01-16,Clothing,182.45,PayPal,Germany,0
1533,1841,2023-05-09,Home,228.61,PayPal,UK,0
1534,1871,2023-03-04,Books,339.11,Bank Transfer,India,0
1535,1549,2023-04-19,Toys,173.61,Bank Transfer,UK,1
1536,1133,2023-01-21,Toys,134.59,Bank Transfer,UK,0
1537,1711,2023-06-07,Clothing,319.21,PayPal,France,1
1538,1022,2023-09-26,Electronics,22.24,Credit Card,USA,0
1539,1814,2023-06-11,Books,363.16,PayPal,Germany,0
1540,1345,2023-09-17,Toys,261.87,PayPal,USA,0
1541,1301,2023-04-12,Clothing,306.82,Credit Card,USA,0
1542,1362,2023-08-11,Home,319.62,Bank Transfer,UK,0
1543,1395,2023-02-28,Toys,268.25,PayPal,France,0
1544,1217,2023-09-04,Clothing,295.44,Credit Card,USA,0
1545,1140,2023-05-08,Electronics,345.06,Bank Transfer,India,0
1546,1615,2023-10-10,Electronics,379.03,Bank Transfer,India,0
1547,1957,2023-11-21,Toys,366.45,PayPal,USA,0
1548,1209,2023-01-25,Toys,436.11,Bank Transfer,UK,0
1549,1984,2023-05-11,Books,102.83,Bank Transfer,UK,0
1550,1992,2023-12-19,Clothing,206.56,Credit Card,Germany,0
1551,1622,2023-07-15,Toys,474.42,Credit Card,France,0
1552,1615,2023-10-08,Books,204.33,Bank Transfer,UK,0
1553,1827,2023-06-03,Books,71.19,Credit Card,Germany,1
1554,1682,2023-05-13,Toys,267.47,Bank Transfer,India,0
1555,1459,2023-08-15,Electronics,63.65,PayPal,India,0
1556,1355,2023-07-08,Clothing,109.4,Credit Card,India,0
1557,1323,2023-09-22,Clothing,499.18,Bank Transfer,USA,0
1558,1132,2023-05-14,Electronics,275.27,Bank Transfer,France,0
1559,1887,2023-07-30,Toys,149.19,Credit Card,Germany,0
1560,1804,2023-03-01,Clothing,497.44,Credit Card,France,0
1561,1839,2023-12-30,Toys,483.61,PayPal,USA,0
1562,1126,2023-12-30,Toys,225.96,Bank Transfer,Germany,0
1563,1105,2023-08-01,Books,137.6,PayPal,Germany,0
1564,1603,2023-08-04,Electronics,420.82,PayPal,UK,0
1565,1798,2023-08-14,Toys,360.65,PayPal,France,0
1566,1377,2023-05-11,Home,346.6,Credit Card,France,0
1567,1904,2023-03-17,Electronics,447.63,PayPal,UK,0
1568,1050,2023-10-13,Clothing,347.81,Credit Card,India,0
1569,1028,2023-10-04,Books,149.06,Credit Card,USA,0
1570,1461,2023-06-05,Clothing,349.99,PayPal,France,0
1571,1295,2023-09-05,Clothing,159.85,PayPal,UK,0
1572,1296,2023-08-06,Electronics,382.03,Bank Transfer,Germany,0
1573,1725,2023-07-09,Clothing,313.68,PayPal,UK,0
1574,1778,2023-06-12,Toys,47.93,Bank Transfer,India,0
1575,1406,2023-06-29,Clothing,261.29,PayPal,USA,0
1576,1768,2023-02-03,Books,178.22,PayPal,India,0
1577,1813,2023-02-10,Books,171.0,PayPal,Germany,0
1578,1612,2023-11-03,Home,305.11,PayPal,Germany,1
1579,1404,2023-12-04,Books,167.94,Bank Transfer,Germany,0
1580,1345,2023-11-10,Clothing,390.68,Bank Transfer,Germany,1
1581,1621,2023-03-16,Books,44.69,PayPal,UK,0
1582,1419,2023-10-06,Electronics,333.59,PayPal,Germany,0
1583,1181,2023-06-25,Books,406.51,Bank Transfer,Germany,0
1584,1982,2023-05-30,Toys,339.69,Credit Card,UK,0
1585,1824,2023-09-30,Electronics,253.64,Credit Card,Germany,0
1586,1000,2023-11-21,Home,475.65,Credit Card,India,0
1587,1830,2023-04-18,Toys,156.97,Bank Transfer,India,0
1588,1949,2023-05-19,Clothing,19.39,Bank Transfer,France,0
1589,1566,2023-12-16,Clothing,221.67,Credit Card,India,0
1590,1370,2023-09-28,Clothing,26.18,Credit Card,USA,0
1591,1935,2023-12-13,Toys,477.43,PayPal,USA,0
1592,1910,2023-10-16,Toys,112.86,Bank Transfer,USA,0
1593,1660,2023-07-31,Toys,396.57,Bank Transfer,UK,0
1594,1430,2023-09-29,Electronics,389.54,Credit Card,India,0
1595,1968,2023-03-07,Electronics,116.69,Credit Card,USA,0
1596,1308,2023-09-05,Clothing,314.4,Bank Transfer,France,0
1597,1136,2023-06-05,Books,33.56,PayPal,UK,0
1598,1201,2023-02-16,Clothing,246.95,Credit Card,France,0
1599,1435,2023-07-20,Home,17.18,Bank Transfer,India,0
1600,1312,2023-05-28,Electronics,461.36,Bank Transfer,Germany,0
1601,1116,2023-05-04,Toys,488.28,PayPal,France,0
1602,1665,2023-01-01,Electronics,118.92,PayPal,Germany,0
1603,1936,2023-09-04,Toys,111.97,Credit Card,UK,0
1604,1802,2023-12-09,Home,379.32,Credit Card,France,0
1605,1574,2023-05-08,Home,134.16,Credit Card,France,0
1606,1243,2023-07-10,Electronics,448.59,Bank Transfer,UK,0
1607,1536,2023-03-08,Toys,291.23,Credit Card,UK,0
1608,1601,2023-01-04,Home,181.88,Bank Transfer,USA,0
1609,1074,2023-10-30,Clothing,418.02,Credit Card,India,0
1610,1805,2023-10-21,Clothing,251.77,PayPal,France,0
1611,1385,2023-05-23,Toys,456.7,PayPal,France,0
1612,1902,2023-07-10,Electronics,464.73,Bank Transfer,UK,0
1613,1209,2023-01-21,Home,91.06,PayPal,UK,0
1614,1474,2023-08-15,Electronics,11.14,Bank Transfer,India,0
1615,1417,2023-11-09,Clothing,492.13,Bank Transfer,UK,0
1616,1346,2023-04-27,Home,454.01,PayPal,Germany,0
1617,1528,2023-10-29,Electronics,37.17,Bank Transfer,Germany,1
1618,1639,2023-05-22,Books,418.19,PayPal,Germany,0
1619,1938,2023-02-08,Toys,234.32,Credit Card,Germany,0
1620,1954,2023-12-21,Toys,136.89,Credit Card,India,1
1621,1875,2023-09-09,Books,440.59,PayPal,France,0
1622,1762,2023-11-29,Clothing,106.37,PayPal,Germany,1
1623,1178,2023-07-26,Home,474.18,PayPal,UK,0
1624,1181,2023-07-29,Toys,110.75,PayPal,Germany,0
1625,1663,2023-04-25,Books,310.7,Credit Card,India,0
1626,1024,2023-08-13,Books,119.31,Bank Transfer,UK,0
1627,1966,2023-05-14,Clothing,277.38,Bank Transfer,Germany,0
1628,1179,2023-09-08,Clothing,345.15,Credit Card,France,1
1629,1709,2023-08-07,Electronics,103.21,Bank Transfer,UK,0
1630,1500,2023-04-01,Toys,265.23,Credit Card,UK,0
1631,1855,2023-12-20,Electronics,239.84,Bank Transfer,France,0
1632,1160,2023-02-15,Books,44.81,PayPal,UK,0
1633,1176,2023-02-07,Home,410.97,PayPal,Germany,1
1634,1284,2023-05-22,Home,174.48,PayPal,UK,1
1635,1062,2023-04-10,Clothing,291.55,Credit Card,Germany,0
1636,1661,2023-11-24,Home,262.24,Credit Card,France,0
1637,1665,2023-07-09,Home,261.5,Bank Transfer,USA,0
1638,1155,2023-02-04,Home,62.54,Bank Transfer,France,0
1639,1881,2023-05-27,Books,217.51,Bank Transfer,Germany,0
1640,1468,2023-01-30,Home,231.66,Credit Card,India,0
1641,1048,2023-11-30,Home,369.48,Bank Transfer,France,0
1642,1966,2023-03-25,Home,421.61,PayPal,India,0
1643,1848,2023-10-08,Electronics,277.04,Bank Transfer,India,0
1644,1083,2023-12-10,Books,52.52,PayPal,Germany,0
1645,1360,2023-09-27,Clothing,126.06,Credit Card,Germany,0
1646,1688,2023-06-03,Electronics,90.82,PayPal,USA,0
1647,1147,2023-04-12,Toys,71.06,PayPal,UK,0
1648,1629,2023-08-03,Books,189.29,PayPal,France,0
1649,1341,2023-05-30,Books,122.4,Credit Card,Germany,0
1650,1475,2023-03-24,Toys,116.97,Credit Card,France,0
1651,1062,2023-04-20,Toys,36.8,Credit Card,India,0
1652,1700,2023-10-02,Toys,18.66,Credit Card,UK,1
1653,1359,2023-07-20,Clothing,60.36,Bank Transfer,USA,0
1654,1560,2023-10-11,Home,94.38,Credit Card,France,0
1655,1326,2023-06-22,Books,221.18,PayPal,UK,0
1656,1768,2023-11-23,Home,260.15,Credit Card,USA,0
1657,1735,2023-07-25,Home,78.89,Bank Transfer,France,0
1658,1140,2023-03-04,Toys,218.14,Bank Transfer,UK,0
1659,1989,2023-03-14,Clothing,177.46,Bank Transfer,Germany,0
1660,1214,2023-09-08,Electronics,99.88,PayPal,France,0
1661,1434,2023-05-04,Clothing,13.35,Credit Card,UK,0
1662,1890,2023-05-01,Home,238.84,Credit Card,USA,0
1663,1951,2023-10-02,Clothing,345.97,Credit Card,UK,0
1664,1722,2023-04-30,Toys,120.88,PayPal,Germany,1
1665,1317,2023-11-13,Electronics,74.59,PayPal,France,0
1666,1031,2023-06-13,Toys,444.65,Bank Transfer,France,0
1667,1669,2023-10-13,Electronics,144.76,Bank Transfer,France,0
1668,1284,2023-09-22,Home,119.57,Credit Card,Germany,0
1669,1304,2023-11-16,Electronics,429.98,PayPal,USA,0
1670,1428,2023-06-10,Electronics,410.38,PayPal,France,0
1671,1476,2023-11-04,Electronics,229.69,Credit Card,USA,0
1672,1285,2023-03-30,Clothing,249.73,Credit Card,UK,0
1673,1143,2023-05-22,Clothing,116.7,Bank Transfer,USA,0
1674,1423,2023-07-22,Home,48.37,Bank Transfer,USA,0
1675,1018,2023-11-05,Electronics,290.98,Bank Transfer,France,0
1676,1017,2023-08-15,Books,58.19,Credit Card,India,0
1677,1768,2023-11-30,Home,230.14,Credit Card,India,0
1678,1589,2023-08-10,Electronics,470.84,Bank Transfer,Germany,0
1679,1370,2023-02-10,Electronics,476.89,Bank Transfer,Germany,0
1680,1174,2023-07-15,Clothing,127.27,PayPal,India,0
1681,1193,2023-03-09,Home,315.82,PayPal,UK,0
1682,1501,2023-09-21,Electronics,242.3,Bank Transfer,France,0
1683,1987,2023-01-02,Electronics,439.09,Bank Transfer,France,0
1684,1112,2023-12-27,Home,143.0,PayPal,UK,0
1685,1113,2023-05-05,Books,11.81,Bank Transfer,UK,0
1686,1221,2023-04-20,Home,89.65,PayPal,India,0
1687,1677,2023-03-27,Home,181.27,PayPal,Germany,0
1688,1946,2023-04-30,Books,164.7,PayPal,UK,0
1689,1830,2023-05-07,Home,397.77,Credit Card,Germany,0
1690,1643,2023-09-12,Electronics,343.47,Credit Card,USA,0
1691,1896,2023-07-02,Home,156.78,Bank Transfer,France,0
1692,1263,2023-01-16,Books,234.29,PayPal,India,0
1693,1924,2023-03-03,Toys,56.82,Credit Card,France,0
1694,1054,2023-06-07,Home,450.09,Bank Transfer,India,1
1695,1870,2023-09-25,Clothing,468.36,Bank Transfer,USA,0
1696,1642,2023-02-04,Electronics,490.1,Bank Transfer,France,0
1697,1799,2023-09-24,Electronics,435.59,Bank Transfer,USA,0
1698,1777,2023-03-05,Clothing,95.24,Bank Transfer,India,0
1699,1457,2023-02-19,Clothing,32.64,PayPal,UK,1
1700,1978,2023-09-12,Home,294.0,Bank Transfer,France,0
1701,1877,2023-05-29,Clothing,457.18,PayPal,USA,0
1702,1161,2023-11-21,Toys,96.9,Credit Card,France,0
1703,1379,2023-10-31,Books,13.45,Bank Transfer,France,0
1704,1992,2023-10-03,Clothing,404.69,Credit Card,France,0
1705,1086,2023-12-23,Clothing,47.63,PayPal,Germany,1
1706,1054,2023-06-21,Toys,212.72,PayPal,USA,0
1707,1475,2023-07-20,Electronics,342.65,Credit Card,USA,0
1708,1799,2023-11-20,Electronics,126.03,Bank Transfer,France,0
1709,1177,2023-02-04,Home,51.14,Bank Transfer,UK,0
1710,1390,2023-08-04,Toys,387.31,Credit Card,France,0
1711,1348,2023-03-06,Books,318.79,Credit Card,Germany,0
1712,1007,2023-01-08,Books,494.36,Credit Card,India,0
1713,1832,2023-10-28,Toys,178.71,Bank Transfer,Germany,0
1714,1312,2023-12-09,Books,40.26,Bank Transfer,UK,0
1715,1758,2023-11-28,Electronics,369.83,Bank Transfer,France,0
1716,1834,2023-03-17,Books,265.65,Credit Card,USA,0
1717,1983,2023-06-23,Books,114.47,Bank Transfer,France,0
1718,1982,2023-02-16,Toys,393.05,PayPal,UK,0
1719,1442,2023-01-15,Toys,109.84,Credit Card,USA,0
1720,1766,2023-12-27,Books,137.72,Bank Transfer,Germany,0
1721,1327,2023-05-27,Clothing,55.34,Credit Card,India,0
1722,1053,2023-01-26,Toys,205.72,PayPal,India,0
1723,1760,2023-11-04,Home,215.28,PayPal,France,0
1724,1238,2023-04-03,Home,262.14,Credit Card,Germany,0
1725,1228,2023-08-20,Electronics,357.39,Credit Card,UK,0
1726,1578,2023-01-21,Books,453.99,PayPal,India,0
1727,1050,2023-11-03,Clothing,77.49,Credit Card,Germany,0
1728,1608,2023-02-07,Electronics,36.63,PayPal,France,0
1729,1603,2023-10-03,Books,19.08,PayPal,USA,0
1730,1263,2023-06-06,Toys,80.37,Bank Transfer,France,0
1731,1417,2023-06-28,Home,332.4,Credit Card,France,0
1732,1802,2023-05-12,Clothing,366.46,Credit Card,Germany,1
1733,1095,2023-11-07,Home,395.39,Bank Transfer,India,0
1734,1087,2023-12-14,Toys,129.42,PayPal,Germany,0
1735,1077,2023-01-28,Books,159.89,Credit Card,USA,1
1736,1287,2023-09-17,Toys,246.74,Bank Transfer,Germany,0
1737,1119,2023-03-17,Toys,40.96,Bank Transfer,UK,0
1738,1813,2023-03-08,Home,309.46,Credit Card,France,1
1739,1490,2023-12-08,Clothing,492.03,Bank Transfer,India,0
1740,1911,2023-07-13,Toys,186.8,PayPal,USA,0
1741,1451,2023-06-11,Home,378.9,Bank Transfer,France,0
1742,1499,2023-12-13,Clothing,255.02,PayPal,Germany,0
1743,1164,2023-12-27,Books,72.63,PayPal,UK,0
1744,1181,2023-09-14,Books,295.3,Credit Card,Germany,1
1745,1468,2023-03-13,Electronics,156.94,Bank Transfer,France,0
1746,1909,2023-03-28,Home,26.86,PayPal,USA,0
1747,1734,2023-09-19,Clothing,321.12,PayPal,India,0
1748,1822,2023-08-02,Toys,430.88,Bank Transfer,France,0
1749,1943,2023-06-02,Books,178.94,PayPal,USA,0
1750,1977,2023-07-29,Clothing,201.24,Bank Transfer,France,0
1751,1006,2023-03-02,Home,446.6,Credit Card,UK,0
1752,1329,2023-09-25,Electronics,408.67,PayPal,Germany,0
1753,1774,2023-09-19,Books,360.33,PayPal,India,0
1754,1672,2023-08-06,Clothing,131.91,Bank Transfer,USA,0
1755,1150,2023-10-10,Clothing,456.01,Bank Transfer,India,0
1756,1084,2023-05-16,Clothing,85.66,Bank Transfer,India,0
1757,1146,2023-12-28,Home,317.12,Bank Transfer,India,0
1758,1623,2023-04-03,Home,24.11,PayPal,USA,0
1759,1380,2023-04-19,Home,325.42,Credit Card,USA,0
1760,1914,2023-08-29,Toys,145.8,Credit Card,India,0
1761,1547,2023-12-21,Clothing,230.34,Credit Card,Germany,0
1762,1284,2023-05-22,Books,179.18,Credit Card,France,0
1763,1699,2023-10-18,Home,94.65,Bank Transfer,India,0
1764,1081,2023-08-25,Home,314.77,PayPal,UK,0
1765,1513,2023-12-06,Clothing,442.17,PayPal,India,0
1766,1896,2023-11-08,Home,479.95,PayPal,USA,0
1767,1814,2023-06-26,Toys,104.25,Bank Transfer,France,0
1768,1708,2023-05-21,Toys,361.51,PayPal,UK,0
